relationship_id,start_id,end_id,relationship_type,predicate_zh,start_name,end_name,source
relgen_fad015dd41b16f34e29e,entity_CP_SWT_065,category_SWT,BELONGS_TO,属于,石湾窑棕色釉猫,石湾陶,广东民间工艺博物馆官网
relgen_cb15bcafb2ca524fbdc1,entity_CP_SWT_066,category_SWT,BELONGS_TO,属于,石湾窑紫钧釉渣斗,石湾陶,广东民间工艺博物馆官网
relgen_c3316cffedc12e75f2d7,entity_CP_SWT_067,category_SWT,BELONGS_TO,属于,石湾窑玳瑁釉双蛟天球瓶,石湾陶,广东民间工艺博物馆官网
relgen_10a409b7b126f95d94ae,entity_CP_SWT_068,category_SWT,BELONGS_TO,属于,石湾窑紫钧釉蒜口瓶,石湾陶,广东民间工艺博物馆官网
relgen_12305f167be17db74f80,entity_CP_SWT_069,category_SWT,BELONGS_TO,属于,石湾窑红釉罗汉,石湾陶,广东民间工艺博物馆官网
relgen_b05b6b966d8eb91f278f,entity_CP_SWT_070,category_SWT,BELONGS_TO,属于,石湾窑钧蓝釉蟹形水仙盆,石湾陶,广东民间工艺博物馆官网
relgen_3270cdecfe181eca63c8,entity_CP_SWT_071,category_SWT,BELONGS_TO,属于,古铜釉孙中山立像,石湾陶,广东民间工艺博物馆官网
relgen_cb2a2a209c3ced9cfe25,entity_CP_SWT_072,category_SWT,BELONGS_TO,属于,素胎苏武牧羊,石湾陶,广东民间工艺博物馆官网
relgen_cad89996595c80738ab6,entity_CP_SWT_073,category_SWT,BELONGS_TO,属于,哥釉琮式瓶,石湾陶,广东民间工艺博物馆官网
relgen_c2eeff8ebed89a7fcb7a,entity_CP_SWT_074,category_SWT,BELONGS_TO,属于,青白釉贵妃,石湾陶,广东民间工艺博物馆官网
relgen_bd5348974fcc76d14c49,entity_CP_SWT_075,category_SWT,BELONGS_TO,属于,素胎非洲狮,石湾陶,广东民间工艺博物馆官网
relgen_04c3f6c0c3058161af6e,entity_CP_SWT_076,category_SWT,BELONGS_TO,属于,素胎“竹报平安”竹节形壁挂,石湾陶,广东民间工艺博物馆官网
relgen_771430033ede8a93beb9,entity_CP_SWT_077,category_SWT,BELONGS_TO,属于,玫瑰紫釉尊,石湾陶,广东民间工艺博物馆官网
relgen_fc5b782e9da25de4d845,entity_CP_SWT_078,category_SWT,BELONGS_TO,属于,贴塑鱼藻纹箭筒,石湾陶,广东民间工艺博物馆官网
relgen_2a84769d143fb32de84b,entity_CP_SWT_079,category_SWT,BELONGS_TO,属于,青釉鹰,石湾陶,广东民间工艺博物馆官网
relgen_2be6144cd4fd5e47e0ff,entity_CP_SWT_080,category_SWT,BELONGS_TO,属于,白釉如意佛,石湾陶,广东民间工艺博物馆官网
relgen_ca466a9a0c77231934ff,entity_CP_SWT_081,category_SWT,BELONGS_TO,属于,粉青釉龙纹方鼎式炉,石湾陶,广东民间工艺博物馆官网
relgen_6af2ecbb518996b4f6ed,entity_CP_SWT_082,category_SWT,BELONGS_TO,属于,开窗青花山水花鸟人物古文字大瓶,石湾陶,广东民间工艺博物馆官网
relgen_585575967db02ae5fc5f,entity_CP_SWT_083,category_SWT,BELONGS_TO,属于,舒釉山水图挂画,石湾陶,广东民间工艺博物馆官网
relgen_b07980425532069ef7d3,entity_CP_SWT_084,category_SWT,BELONGS_TO,属于,翠毛釉鸭,石湾陶,广东民间工艺博物馆官网
relgen_391ad6e1515373a2a4ae,entity_CP_SWT_085,category_SWT,BELONGS_TO,属于,葱白釉调色盘,石湾陶,广东民间工艺博物馆官网
relgen_a9378ae86792cfd34c7e,entity_CP_SWT_086,category_SWT,BELONGS_TO,属于,茄紫釉蔡文姬,石湾陶,广东民间工艺博物馆官网
relgen_405b542657bafe2f04ed,entity_CP_SWT_087,category_SWT,BELONGS_TO,属于,绿釉鸭,石湾陶,广东民间工艺博物馆官网
relgen_0016d1bfddf6e28124d6,entity_CP_SWT_088,category_SWT,BELONGS_TO,属于,翠毛釉提梁壶,石湾陶,广东民间工艺博物馆官网
relgen_ebbb81ea7fce29a9d79f,entity_CP_SWT_089,category_SWT,BELONGS_TO,属于,素胎刻山水纹梅瓶,石湾陶,广东民间工艺博物馆官网
relgen_308c3050d81254ff8744,entity_CP_SWT_090,category_SWT,BELONGS_TO,属于,钧蓝釉树桩笔筒,石湾陶,广东民间工艺博物馆官网
relgen_d02cb12dcebf1cdbec95,entity_CP_SWT_091,category_SWT,BELONGS_TO,属于,钧釉三足蟾蜍,石湾陶,广东民间工艺博物馆官网
relgen_99b023ea214413d4f9b7,entity_CP_SWT_092,category_SWT,BELONGS_TO,属于,灰白釉罗汉,石湾陶,广东民间工艺博物馆官网
relgen_47709d9e86128dfa1091,entity_CP_SWT_093,category_SWT,BELONGS_TO,属于,变釉玉璧形壁挂,石湾陶,广东民间工艺博物馆官网
relgen_3f2f7bb44d395e223525,entity_CP_SWT_094,category_SWT,BELONGS_TO,属于,铁锈釉观音,石湾陶,广东民间工艺博物馆官网
relgen_48dbea9fb424a896d4c3,entity_CP_SWT_095,category_SWT,BELONGS_TO,属于,舒釉罗汉,石湾陶,广东民间工艺博物馆官网
relgen_7f79cb688122d0b75b61,entity_CP_SWT_096,category_SWT,BELONGS_TO,属于,彩绘勾莲纹罐,石湾陶,广东民间工艺博物馆官网
relgen_7647e3ea5c50e30feffb,entity_CP_SWT_097,category_SWT,BELONGS_TO,属于,葱白釉古琴,石湾陶,广东民间工艺博物馆官网
relgen_54f6b3f7b494c161f9dd,entity_CP_SWT_098,category_SWT,BELONGS_TO,属于,白釉苏武,石湾陶,广东民间工艺博物馆官网
relgen_32dc9c138285f514922e,entity_CP_SWT_099,category_SWT,BELONGS_TO,属于,素胎浮雕葡萄纹双耳瓶,石湾陶,广东民间工艺博物馆官网
relgen_0ee3ad9de36e3958e785,entity_CP_SWT_100,category_SWT,BELONGS_TO,属于,白釉绘山水纹灯笼瓶,石湾陶,广东民间工艺博物馆官网
relgen_70fcfdc91a44c72ea82d,entity_CP_SWT_101,category_SWT,BELONGS_TO,属于,舒釉母子猫形灯罩,石湾陶,广东民间工艺博物馆官网
relgen_733c902eab64b7f92ee3,entity_CP_SWT_102,category_SWT,BELONGS_TO,属于,青花绘花鸟古文字花盆,石湾陶,广东民间工艺博物馆官网
relgen_e7188aad9cc421a2a8c3,entity_CP_SWT_103,category_SWT,BELONGS_TO,属于,素胎出戟花觚,石湾陶,广东民间工艺博物馆官网
relgen_5d2a5699d8b48a009449,entity_CP_SWT_104,category_SWT,BELONGS_TO,属于,哥釉桃形笔掭,石湾陶,广东民间工艺博物馆官网
relgen_75d038c84e2b324a29a4,entity_CP_SWT_105,category_SWT,BELONGS_TO,属于,白釉持经观音,石湾陶,广东民间工艺博物馆官网
relgen_377976a2417e50680c52,entity_CP_SWT_106,category_SWT,BELONGS_TO,属于,葱白釉伏虎妇人,石湾陶,广东民间工艺博物馆官网
relgen_7bf190fecb8bc8b78d10,entity_CP_SWT_107,category_SWT,BELONGS_TO,属于,白釉达摩,石湾陶,广东民间工艺博物馆官网
relgen_c117f9b8183c2700f326,entity_CP_SWT_108,category_SWT,BELONGS_TO,属于,林则徐,石湾陶,广东民间工艺博物馆官网
relgen_781773f848d1c2d08aa3,entity_CP_SWT_109,category_SWT,BELONGS_TO,属于,舒釉王羲之,石湾陶,广东民间工艺博物馆官网
relgen_f4f6e7313853f68c87bd,entity_CP_SWT_110,category_SWT,BELONGS_TO,属于,红釉汉钟离,石湾陶,广东民间工艺博物馆官网
relgen_cb647c08d40b59938222,entity_CP_SWT_111,category_SWT,BELONGS_TO,属于,翠毛釉石山,石湾陶,广东民间工艺博物馆官网
relgen_54e43a4cc46e2a52beb1,entity_CP_SWT_112,category_SWT,BELONGS_TO,属于,古铜釉伏虎罗汉,石湾陶,广东民间工艺博物馆官网
relgen_c356f3edef315e91a2d8,entity_CP_SWT_113,category_SWT,BELONGS_TO,属于,白釉吕洞宾,石湾陶,广东民间工艺博物馆官网
relgen_e7a1e2954dc31ebbfdb9,entity_CP_SWT_114,category_SWT,BELONGS_TO,属于,酱釉开光山水花卉纹双兽含环耳瓶,石湾陶,广东民间工艺博物馆官网
relgen_0c24bac62eb5f507663b,entity_CP_SWT_115,category_SWT,BELONGS_TO,属于,白釉李白醉酒,石湾陶,广东民间工艺博物馆官网
relgen_50c02b3bcded2ce14fbc,entity_CP_SWT_116,category_SWT,BELONGS_TO,属于,白釉柿形水注,石湾陶,广东民间工艺博物馆官网
relgen_f260ea367d090759eadf,entity_CP_SWT_117,category_SWT,BELONGS_TO,属于,白釉花口碟,石湾陶,广东民间工艺博物馆官网
relgen_761b4c1a5ef6e19bd1ca,entity_CP_SWT_118,category_SWT,BELONGS_TO,属于,酱釉冲天耳炉,石湾陶,广东民间工艺博物馆官网
relgen_e30643e49bad88e76df3,entity_CP_SWT_119,category_SWT,BELONGS_TO,属于,钧蓝釉白菜形插,石湾陶,广东民间工艺博物馆官网
relgen_8e5e51b13844ad39073a,entity_CP_SWT_120,category_SWT,BELONGS_TO,属于,绿釉竹节形洗,石湾陶,广东民间工艺博物馆官网
relgen_bec0bc6f9ecb67eb0062,entity_CP_SWT_121,category_SWT,BELONGS_TO,属于,蓝釉蛙形笔插,石湾陶,广东民间工艺博物馆官网
relgen_3f223c1b5d9b70829297,entity_CP_SWT_122,category_SWT,BELONGS_TO,属于,素胎双龙耳印图案纹三足香炉,石湾陶,广东民间工艺博物馆官网
relgen_818ec3c01be80686f0bc,entity_CP_SWT_123,category_SWT,BELONGS_TO,属于,磁州釉绘花卉筒形瓶,石湾陶,广东民间工艺博物馆官网
relgen_dbf9a7a95307fb11c1e6,entity_CP_SWT_124,category_SWT,BELONGS_TO,属于,白釉绘山水梅瓶,石湾陶,广东民间工艺博物馆官网
relgen_03a8ebdb12f7eff2350c,entity_CP_SWT_125,category_SWT,BELONGS_TO,属于,青釉伏虎罗汉,石湾陶,广东民间工艺博物馆官网
relgen_ac44334def830bc2f0c9,entity_CP_SWT_126,category_SWT,BELONGS_TO,属于,琉璃绿釉刻牡丹诗文画卷形挂壁,石湾陶,广东民间工艺博物馆官网
relgen_ea26bebf50956e4d6abe,entity_CP_SWT_127,category_SWT,BELONGS_TO,属于,白釉灵鹿衔芝烛台,石湾陶,广东民间工艺博物馆官网
relgen_24059dce14a240a25f3f,entity_CP_SWT_128,category_SWT,BELONGS_TO,属于,彩釉哺乳妇人,石湾陶,广东民间工艺博物馆官网
relgen_c8770ac5f7b7d88d9a19,entity_CP_SWT_129,category_SWT,BELONGS_TO,属于,龟形陶砚,石湾陶,广东民间工艺博物馆官网
relgen_965551ed09ad057eb0c8,entity_CP_SWT_130,category_SWT,BELONGS_TO,属于,素胎猴子偷桃,石湾陶,广东民间工艺博物馆官网
relgen_92e8ce2aa4dd0d039c81,entity_CP_SWT_131,category_SWT,BELONGS_TO,属于,哥釉荷叶插,石湾陶,广东民间工艺博物馆官网
relgen_50523dd4b779ff73feed,entity_CP_SWT_132,category_SWT,BELONGS_TO,属于,白釉坐莲观音,石湾陶,广东民间工艺博物馆官网
relgen_e3f23b9bddd08c103736,entity_CP_SWT_133,category_SWT,BELONGS_TO,属于,舒釉花鸟山水纹双兽耳瓶,石湾陶,广东民间工艺博物馆官网
relgen_a653900537202d4ca149,entity_CP_SWT_134,category_SWT,BELONGS_TO,属于,白釉弃官寻母,石湾陶,广东民间工艺博物馆官网
relgen_c7d24ad9be1e0d6c2f61,entity_CP_SWT_135,category_SWT,BELONGS_TO,属于,贴塑人物山水纹八角形茶壶,石湾陶,广东民间工艺博物馆官网
relgen_0375331630d45c2c7d7a,entity_CP_SWT_136,category_SWT,BELONGS_TO,属于,鳝鱼黄釉兽头耳太极八卦纹方瓶,石湾陶,广东民间工艺博物馆官网
relgen_5eb107f90e624d9ed070,entity_CP_SWT_137,category_SWT,BELONGS_TO,属于,天青釉双凤耳瓶,石湾陶,广东民间工艺博物馆官网
relgen_dca073ad343c6d5f901b,entity_CP_SWT_138,category_SWT,BELONGS_TO,属于,白釉张果老和吕洞宾,石湾陶,广东民间工艺博物馆官网
relgen_5ecf5c8488377ebd8e1e,entity_CP_SWT_139,category_SWT,BELONGS_TO,属于,白釉布袋佛,石湾陶,广东民间工艺博物馆官网
relgen_14a1da6d5488e39cd144,entity_CP_SWT_140,category_SWT,BELONGS_TO,属于,白釉罗汉,石湾陶,广东民间工艺博物馆官网
relgen_0011de88533b28b46a8d,entity_CP_SWT_141,category_SWT,BELONGS_TO,属于,钧釉贯耳壶,石湾陶,广东民间工艺博物馆官网
relgen_21f836e30cb05bc94c0b,entity_CP_SWT_142,category_SWT,BELONGS_TO,属于,白釉双小鸡,石湾陶,广东民间工艺博物馆官网
relgen_36f49c84970739013e32,entity_CP_SWT_143,category_SWT,BELONGS_TO,属于,紫钧釉三足鬲式炉,石湾陶,广东民间工艺博物馆官网
relgen_1f7ebd65f9ee2c8848e8,entity_CP_SWT_144,category_SWT,BELONGS_TO,属于,葱白釉孔子,石湾陶,广东民间工艺博物馆官网
relgen_feb1f9855fe77597ac41,entity_CP_SWT_145,category_SWT,BELONGS_TO,属于,舒釉鸭,石湾陶,广东民间工艺博物馆官网
relgen_afe859f5a90c989ccaf0,entity_CP_SWT_146,category_SWT,BELONGS_TO,属于,彩绘虎松图蟋蟀盆,石湾陶,广东民间工艺博物馆官网
relgen_3682598069b5e5665dcc,entity_CP_SWT_147,category_SWT,BELONGS_TO,属于,素胎双尾熊,石湾陶,广东民间工艺博物馆官网
relgen_e2294b3a1c611b0d11a6,entity_CP_SWT_148,category_SWT,BELONGS_TO,属于,翠毛釉方觚,石湾陶,广东民间工艺博物馆官网
relgen_86a4546904b105f211b2,entity_CP_SWT_149,category_SWT,BELONGS_TO,属于,葱白釉钫,石湾陶,广东民间工艺博物馆官网
relgen_41a74571d055ffff4b35,entity_CP_SWT_150,category_SWT,BELONGS_TO,属于,白釉布袋佛,石湾陶,广东民间工艺博物馆官网
relgen_ae1a6f5574295c303273,entity_CP_SWT_151,category_SWT,BELONGS_TO,属于,哥釉堆塑雀鹿蜂猴纹双梅耳瓶,石湾陶,广东民间工艺博物馆官网
relgen_6a1b300327c57ca59d70,entity_CP_SWT_152,category_SWT,BELONGS_TO,属于,浅绿釉瓜形壁瓶,石湾陶,广东民间工艺博物馆官网
relgen_61f2fb05bee389970bf8,entity_CP_SWT_153,category_SWT,BELONGS_TO,属于,石榴红釉持经罗汉,石湾陶,广东民间工艺博物馆官网
relgen_867295b7eaeea565026d,entity_CP_SWT_154,category_SWT,BELONGS_TO,属于,绿釉胜瓜形壁挂,石湾陶,广东民间工艺博物馆官网
relgen_144941a51b3b602156b9,entity_CP_SWT_155,category_SWT,BELONGS_TO,属于,钧蓝釉玉兰花插,石湾陶,广东民间工艺博物馆官网
relgen_2e06334f1402537a7b11,entity_CP_SWT_156,category_SWT,BELONGS_TO,属于,翠毛釉六角瓶,石湾陶,广东民间工艺博物馆官网
relgen_04a83d8b4e9091fef35b,entity_CP_SWT_157,category_SWT,BELONGS_TO,属于,酱黄釉出戟方觚,石湾陶,广东民间工艺博物馆官网
relgen_ca2990e2454003da16d3,entity_CP_SWT_158,category_SWT,BELONGS_TO,属于,窑变釉山子笔架,石湾陶,广东民间工艺博物馆官网
relgen_6f718337c0d6cc8bb195,entity_CP_SWT_159,category_SWT,BELONGS_TO,属于,蓝绿釉托瓶仕女,石湾陶,广东民间工艺博物馆官网
relgen_6e153b696188dcdf1290,entity_CP_SWT_160,category_SWT,BELONGS_TO,属于,舒釉山水图挂画,石湾陶,广东民间工艺博物馆官网
relgen_5b773607ca9de4ede098,entity_CP_SWT_161,category_SWT,BELONGS_TO,属于,翠毛釉筒式炉,石湾陶,广东民间工艺博物馆官网
relgen_000b0618254360350b39,entity_CP_SWT_162,category_SWT,BELONGS_TO,属于,黄釉念经和尚,石湾陶,广东民间工艺博物馆官网
relgen_11d9f1f49b122b309444,entity_CP_SWT_163,category_SWT,BELONGS_TO,属于,素胎读书公,石湾陶,广东民间工艺博物馆官网
relgen_0d2fbc465894d2badf99,entity_CP_SWT_164,category_SWT,BELONGS_TO,属于,白釉欧阳修,石湾陶,广东民间工艺博物馆官网
relgen_505464c0e4669ebd1f66,entity_CP_SWT_165,category_SWT,BELONGS_TO,属于,酱黄釉双狮耳鼓型三足炉明,石湾陶,广东民间工艺博物馆官网
relgen_d06560bf27b632a6ffc8,entity_CP_SWT_166,category_SWT,BELONGS_TO,属于,蓝釉伯牙,石湾陶,广东民间工艺博物馆官网
relgen_19f68f0b3ef4066b7225,entity_CP_SWT_167,category_SWT,BELONGS_TO,属于,素胎鹌鹑,石湾陶,广东民间工艺博物馆官网
relgen_86a19a76153c7177b2f1,entity_CP_SWT_168,category_SWT,BELONGS_TO,属于,舒釉宝鸭穿莲壁挂,石湾陶,广东民间工艺博物馆官网
relgen_b3bb28dfdad5638a9f1e,entity_CP_SWT_169,category_SWT,BELONGS_TO,属于,哥釉双象耳杏心扁瓶,石湾陶,广东民间工艺博物馆官网
relgen_78494cf9ae0fec4895fa,entity_CP_SWT_170,category_SWT,BELONGS_TO,属于,绿釉秋叶形笔掭,石湾陶,广东民间工艺博物馆官网
relgen_933351472f1054f7282a,entity_CP_SWT_171,category_SWT,BELONGS_TO,属于,粉蓝釉洗,石湾陶,广东民间工艺博物馆官网
relgen_cc87de6e1749596f1f16,entity_CP_SWT_172,category_SWT,BELONGS_TO,属于,绿釉竹节纹壁挂,石湾陶,广东民间工艺博物馆官网
relgen_5b0d519c025a9bb50cdd,entity_CP_SWT_173,category_SWT,BELONGS_TO,属于,蟹壳青釉瓜形洗,石湾陶,广东民间工艺博物馆官网
relgen_fac2706f0844dea9eabb,entity_CP_SWT_174,category_SWT,BELONGS_TO,属于,酱黄釉竹节形炉,石湾陶,广东民间工艺博物馆官网
relgen_c3c178d68d668b80f0d0,entity_CP_SWT_175,category_SWT,BELONGS_TO,属于,绿釉巴夏礼夜壶,石湾陶,广东民间工艺博物馆官网
relgen_e9f10c1db8680bb7aaff,entity_CP_SWT_176,category_SWT,BELONGS_TO,属于,绿釉堆塑夜战马超图箭筒,石湾陶,广东民间工艺博物馆官网
relgen_2f76b8e1a83d422aa459,entity_CP_SWT_177,category_SWT,BELONGS_TO,属于,素胎牛,石湾陶,广东民间工艺博物馆官网
relgen_f9c4af0444effb48cd64,entity_CP_SWT_178,category_SWT,BELONGS_TO,属于,青釉展翅鹤,石湾陶,广东民间工艺博物馆官网
relgen_25e9bf8b8925fb3c83bc,entity_CP_SWT_179,category_SWT,BELONGS_TO,属于,舒釉“花笺记古珍藏板”书形盒,石湾陶,广东民间工艺博物馆官网
relgen_659dd999acdfe5ba3dbc,entity_CP_SWT_180,category_SWT,BELONGS_TO,属于,龙泉釉浮雕花纹双耳罐,石湾陶,广东民间工艺博物馆官网
relgen_b23be8a8cc31c8dd2c94,entity_CP_SWT_181,category_SWT,BELONGS_TO,属于,绿釉山子笔架,石湾陶,广东民间工艺博物馆官网
relgen_c8216c3671d20b5b3c35,entity_CP_SWT_182,category_SWT,BELONGS_TO,属于,素胎打蚊公,石湾陶,广东民间工艺博物馆官网
relgen_cd371290ca105487bb6c,entity_CP_SWT_183,category_SWT,BELONGS_TO,属于,粉蓝釉水丞,石湾陶,广东民间工艺博物馆官网
relgen_a1dd1609ca0828191b3f,entity_CP_SWT_184,category_SWT,BELONGS_TO,属于,绿釉蟠龙纹壁瓶,石湾陶,广东民间工艺博物馆官网
relgen_f7df8dde3415bcf7e731,entity_CP_SWT_185,category_SWT,BELONGS_TO,属于,绿釉刻花纹仿古壶,石湾陶,广东民间工艺博物馆官网
relgen_ffe7967b2ed49542c41f,entity_CP_SWT_186,category_SWT,BELONGS_TO,属于,簪花东坡,石湾陶,广东民间工艺博物馆官网
relgen_3bd3b0e460ee2c427bfb,entity_CP_SWT_187,category_SWT,BELONGS_TO,属于,哥釉持拂尘读书老人,石湾陶,广东民间工艺博物馆官网
relgen_2cbcdb4a68dd771356a9,entity_CP_SWT_188,category_SWT,BELONGS_TO,属于,渔樵问对立像,石湾陶,广东民间工艺博物馆官网
relgen_aa703fe36f7eaa272b3a,entity_CP_SWT_189,category_SWT,BELONGS_TO,属于,花斑釉菊瓣盘,石湾陶,广东民间工艺博物馆官网
relgen_215b5e010f9eec429faf,entity_CP_SWT_190,category_SWT,BELONGS_TO,属于,葱白釉蟠龙纹双兽耳瓶,石湾陶,广东民间工艺博物馆官网
relgen_c7fb0655462738f41f33,entity_CP_SWT_191,category_SWT,BELONGS_TO,属于,白釉刘伶,石湾陶,广东民间工艺博物馆官网
relgen_91bb2ffec89c69bbe5a3,entity_CP_SWT_192,category_SWT,BELONGS_TO,属于,翠毛釉菊瓣盘,石湾陶,广东民间工艺博物馆官网
relgen_f1cee6ae346876ece91c,entity_CP_SWT_193,category_SWT,BELONGS_TO,属于,铁绣釉菊瓣盘,石湾陶,广东民间工艺博物馆官网
relgen_59befd07970dc42b23e6,entity_CP_SWT_194,category_SWT,BELONGS_TO,属于,白釉“福”字形酒壶,石湾陶,广东民间工艺博物馆官网
relgen_a66c52cb7becdc3786cd,entity_CP_SWT_195,category_SWT,BELONGS_TO,属于,三彩釉媳妇敬家姑,石湾陶,广东民间工艺博物馆官网
relgen_8e7c001afa8e9c1a7a2e,entity_CP_SWT_196,category_SWT,BELONGS_TO,属于,酱黄釉狻猊形香熏炉,石湾陶,广东民间工艺博物馆官网
relgen_c5967a4f1008910d29c5,entity_CP_SWT_197,category_SWT,BELONGS_TO,属于,葱白釉八封琮式瓶,石湾陶,广东民间工艺博物馆官网
relgen_621eedf6efdefd28a0b2,entity_CP_SWT_198,category_SWT,BELONGS_TO,属于,石榴红釉罗汉像,石湾陶,广东民间工艺博物馆官网
relgen_3bc1c8a7f062b7e9920e,entity_CP_SWT_199,category_SWT,BELONGS_TO,属于,白釉石山,石湾陶,广东民间工艺博物馆官网
relgen_8810d44d3452488a3548,entity_CP_SWT_200,category_SWT,BELONGS_TO,属于,素胎展翅鸭,石湾陶,广东民间工艺博物馆官网
relgen_900869789b4b70dc3b21,entity_CP_SWT_201,category_SWT,BELONGS_TO,属于,素胎蟾,石湾陶,广东民间工艺博物馆官网
relgen_bee7ea50c2db38791db9,entity_CP_SWT_202,category_SWT,BELONGS_TO,属于,玳瑁釉叶形笔掭,石湾陶,广东民间工艺博物馆官网
relgen_3e62d70d5d435d987760,entity_CP_SWT_203,category_SWT,BELONGS_TO,属于,粉蓝釉双兽衔环耳瓜棱瓶,石湾陶,广东民间工艺博物馆官网
relgen_0cf723a9fe1756fe676b,entity_CP_SWT_204,category_SWT,BELONGS_TO,属于,舒釉花卉诗文枕,石湾陶,广东民间工艺博物馆官网
relgen_51e8db633968120f822b,entity_CP_SWT_205,category_SWT,BELONGS_TO,属于,彩釉螃蟹篓,石湾陶,广东民间工艺博物馆官网
relgen_f236d8d379918211a4a5,entity_CP_SWT_206,category_SWT,BELONGS_TO,属于,素胎浮雕龙纹狮纽盖双耳三足炉,石湾陶,广东民间工艺博物馆官网
